fullVisitorID,channelgrouping,date,OS,Apparel,Office,Electronics,LimitedSupply,Accessories,ShopByBrand,Bags,totalSpent_USD
2570583194835312627,Organic Search,20161028,Android,1,0,0,0,0,0,0,16.99
8253684130057279811,Referral,20161028,Macintosh,0,0,0,0,0,0,1,3.5
6900855000366446397,Referral,20161028,Windows,0,0,2,0,0,0,0,45.98
6593361110021718076,Organic Search,20161028,Macintosh,2,0,0,0,0,0,0,33.98
0510616407042133197,Referral,20161028,Macintosh,0,0,0,0,0,0,2,38.97
0703927694969968393,Organic Search,20161028,Windows,0,0,3,0,0,0,0,240.97
8534631122548914339,Referral,20161028,Chrome OS,0,0,0,0,0,0,6,479.94
40204002831331953,Organic Search,20161028,Windows,0,0,0,0,4,0,0,7.47
2003561262273243977,Direct,20161028,Chrome OS,4,0,0,0,2,0,0,261.25
8981488639704209811,Organic Search,20161028,Windows,2,0,0,0,0,0,0,209.92
4273963161484992372,Referral,20161028,Macintosh,10,0,0,0,0,0,0,1037.9
2053217885662620443,Direct,20161028,Chrome OS,0,3,0,0,8,0,0,39.91
2275635869052432351,Organic Search,20161108,Windows,0,0,0,0,0,0,0,2.99
3700567857839130078,Organic Search,20161108,Macintosh,1,0,0,0,0,0,0,16.99
6054946724374533082,Paid Search,20161108,Windows,1,0,0,0,0,0,0,16.99
0558846453423893550,Direct,20161108,iOS,1,0,0,0,0,0,0,16.99
2675868608889358305,Display,20161108,Windows,2,0,0,0,0,0,0,21.98
7355925582818294734,Direct,20161108,Macintosh,0,0,1,0,0,0,0,39.99
833727161415043778,Organic Search,20161108,Windows,2,0,0,0,0,0,0,72.98
2193251253036865639,Direct,20161108,Macintosh,0,0,0,0,0,0,1,99.99
5529289317740845685,Referral,20161108,Macintosh,0,0,0,0,2,0,0,3
8406529056625438800,Direct,20161108,Windows,0,0,0,0,0,0,0,224.98
7452492892668684150,Referral,20161108,Macintosh,3,0,0,0,0,0,0,54.97
0906555459539199589,Organic Search,20161108,iOS,7,0,0,0,0,0,0,339.93
7483153644062928940,Referral,20161108,Macintosh,0,0,7,0,0,0,0,592.93
6308674303174668222,Organic Search,20161108,Macintosh,0,1,0,0,0,4,0,111.89
1689971713322520548,Referral,20161108,Macintosh,0,0,0,0,2,0,2,38.96
7367604945468885083,Direct,20161108,Windows,0,4,0,0,0,0,4,253.92
5100514931968748842,Organic Search,20161108,Chrome OS,0,4,0,0,6,0,4,81.46
9990877765405775165,Organic Search,20160828,Macintosh,1,0,0,0,0,0,0,16.99
0372774745643917912,Organic Search,20160828,Android,0,0,0,0,0,0,2,139.98
7722141035861440907,Organic Search,20160828,iOS,1,0,0,0,0,0,0,19.99
1101286591409993443,Organic Search,20160828,Linux,0,2,0,0,0,0,0,5
834799491548640007,Organic Search,20160828,Macintosh,2,1,0,0,0,0,0,51.97
4841611493901703264,Organic Search,20160828,Linux,2,0,3,0,0,0,0,208.46
8918854490452588278,Organic Search,20160828,Macintosh,3,0,0,0,0,3,0,121.92
3938809311413841441,Organic Search,20160828,Windows,5,0,0,0,0,0,0,509.92
3004446297765266821,Organic Search,20160828,Chrome OS,0,8,0,0,0,0,0,33.88
7841885125805221424,Organic Search,20161014,Windows,1,0,0,0,0,0,0,109.99
6901680862238224764,Organic Search,20161014,Macintosh,1,0,0,0,0,0,0,16.99
3880922511800046331,Organic Search,20161014,Macintosh,0,0,0,0,0,1,0,19.99
2768669822276347024,Referral,20161014,Macintosh,3,0,0,0,0,0,0,167.97
4809491314556005836,Direct,20161014,Chrome OS,0,0,0,0,0,0,1,9.99
543654610852010937,Referral,20161014,Macintosh,2,0,0,0,0,0,0,191.98
5553382476087432627,Organic Search,20161014,Android,0,0,0,0,1,0,0,1.5
9263104841322314439,Organic Search,20161014,Windows,3,0,0,0,0,0,0,73.97
5477284612543158362,Referral,20161014,iOS,17,0,1,0,1,0,2,1207.79
7687734256049052066,Referral,20161014,Macintosh,4,0,0,0,0,0,0,159.96
7284466025557220497,Direct,20161014,Chrome OS,3,0,0,0,0,0,0,89.97
150578457390945151,Referral,20161014,Macintosh,4,0,0,0,0,0,0,109.96
9066867174816945420,Direct,20161014,Macintosh,0,0,0,0,0,0,0,104.94
9268710519160520300,Referral,20161014,Macintosh,0,0,0,0,0,0,3,57.96
5907564181853549968,Organic Search,20161014,Windows,0,0,0,0,0,1,0,16.99
765160112433993039,Organic Search,20161102,Windows,2,0,0,0,0,0,0,111.98
2720244249296751188,Display,20161102,Macintosh,0,2,0,0,0,0,2,21.96
8157392405349109393,Organic Search,20161102,iOS,0,0,0,0,0,0,0,51.99
141832691804001805,Paid Search,20161102,Macintosh,1,0,0,0,0,0,0,92.99
0992070656536409567,Organic Search,20161102,Macintosh,1,0,0,0,0,0,0,24.99
1294302951834290508,Referral,20161102,Macintosh,8,0,2,0,0,0,2,373.65
3955976140316873313,Direct,20161102,Windows,0,2,0,0,0,0,0,7.96
0682894662256264070,Organic Search,20161102,iOS,4,1,0,0,0,0,0,171.92
9833947383414672576,Organic Search,20161102,Macintosh,0,0,0,0,1,0,0,21.99
4336135576875260151,Social,20161102,Windows,0,0,0,0,1,0,0,1.99
9501935735689807050,Direct,20161102,Macintosh,1,0,0,0,0,0,0,98.99
5001609675011250440,Organic Search,20160904,Android,1,0,0,0,0,0,0,55.99
5858076873260643499,Organic Search,20160904,Macintosh,1,0,0,0,0,0,0,24.99
1069568506747000493,Direct,20160904,Android,0,0,0,0,0,1,0,16.99
3379960654562324787,Referral,20160904,Macintosh,3,0,0,0,0,0,0,272.97
6986734875182751324,Organic Search,20160904,Macintosh,0,3,0,0,0,0,0,11.97
2456499503149576657,Organic Search,20160904,Windows,6,0,0,0,0,0,0,103.94
545473498068165847,Organic Search,20160904,Macintosh,5,0,0,0,0,2,0,177.93
4691447955549941766,Organic Search,20161021,Android,0,0,0,0,0,0,1,99.99
9095439474545827790,Organic Search,20161021,Macintosh,1,0,0,0,0,0,0,24.99
174147315776281538,Paid Search,20161021,Linux,0,0,0,0,0,0,5,499.95
5221514598226170643,Paid Search,20161021,Windows,0,0,0,0,0,0,0,33.98
6815794195482929958,Direct,20161021,Android,2,0,1,0,0,0,0,116.97
3725248855532737821,Organic Search,20161021,Windows,2,1,0,0,0,0,0,44.97
6950709204937721997,Direct,20161021,Chrome OS,0,0,0,0,4,0,0,10
6856488694409279767,Direct,20161021,iOS,5,0,0,0,0,0,0,166.95
3945821295999279590,Organic Search,20161021,Macintosh,0,2,0,0,0,0,0,105.93
5401754363732378575,Organic Search,20161021,Macintosh,0,2,0,0,0,0,0,61.93
0036228558376915342,Organic Search,20161021,Windows,1,0,0,0,0,7,2,452.9
57601503302114470,Referral,20161021,Macintosh,4,0,0,0,6,0,0,99.93
761363147503026339,Display,20161021,Macintosh,0,0,1,0,0,0,0,145.99
3889319706410601925,Paid Search,20161021,Windows,0,1,0,0,0,0,0,0.99
2810197088040668671,Direct,20161021,Macintosh,0,0,0,0,0,0,0,18.99
1368622627189433795,Organic Search,20160924,iOS,0,0,0,0,0,0,0,21.98
3646659684101275927,Organic Search,20160924,iOS,1,0,0,0,0,0,0,21.99
6509060587404130771,Direct,20160924,Windows,2,0,0,0,0,0,0,32.97
2547477724540409565,Organic Search,20160924,Macintosh,0,0,0,0,0,0,2,199.98
6266851406327886626,Organic Search,20160924,Windows,0,3,0,0,0,0,0,17.97
5900003242080080911,Organic Search,20160924,iOS,4,0,0,0,0,0,0,223.96
4913801338365738862,Organic Search,20160924,iOS,0,0,0,0,0,0,0,87.96
026233601725591964,Organic Search,20160924,Windows,0,0,0,0,0,0,0,98.95
0963547768427938461,Organic Search,20160924,Chrome OS,4,0,0,0,0,0,0,479.96
6458826184655325789,Referral,20160924,Macintosh,0,4,0,0,1,0,0,18.45
2154770497658996244,Social,20160924,Windows,6,3,0,0,0,4,0,142.87
78180654776847978,Organic Search,20160918,Macintosh,0,0,0,0,0,0,0,19.98
2399446315530453323,Organic Search,20160918,Windows,0,1,0,0,0,0,1,70.98
3997781908908830429,Organic Search,20160918,Macintosh,3,0,0,0,0,0,0,167.97
3807691221435159472,Organic Search,20160918,Chrome OS,5,0,1,0,0,0,0,230.94
8940139879430916598,Organic Search,20160918,Macintosh,0,0,0,0,0,0,2,49.98
4627109469264515269,Referral,20160918,Macintosh,0,0,0,0,0,2,0,59.95
1709209347138325209,Direct,20160918,Chrome OS,6,0,0,0,5,0,0,284.91
1143591359725671553,Organic Search,20160918,Macintosh,0,0,0,0,1,0,4,396.94
4159881432991127977,Paid Search,20160918,Macintosh,0,1,2,0,0,7,0,353.9
9083979323545246269,Paid Search,20160918,Android,0,0,0,0,0,6,0,387.94
789749143659143555,Referral,20160918,Macintosh,18,0,0,0,0,0,0,651.79
9372282017263130057,Referral,20160918,Macintosh,0,0,16,0,0,0,0,413.73
4810309206957890621,Organic Search,20160909,Android,6,0,0,0,0,0,1,244.92
0308373203926417987,Organic Search,20160909,Windows,2,0,0,0,0,0,0,111.98
3735654145437156508,Referral,20160909,Macintosh,1,0,0,0,0,0,0,55.99
5436020198668592799,Organic Search,20160909,Macintosh,0,0,0,0,0,0,0,49.98
6303181507914608591,Organic Search,20160909,Android,0,2,0,0,0,0,0,17.98
3592725197272025912,Organic Search,20160909,iOS,1,0,0,0,0,0,0,69.99
0112019564903002225,Organic Search,20160909,Windows,0,1,0,0,0,1,0,14.49
9838019020016513772,Referral,20160909,Macintosh,0,0,0,0,0,0,3,239.97
1269505761512231294,Referral,20160909,Macintosh,2,0,1,0,0,0,0,23.48
1312666939311778379,Organic Search,20160909,Macintosh,0,0,0,0,0,1,0,2.99
8232554790596957878,Organic Search,20160909,Windows,0,0,0,0,0,0,0,17.98
6963964146247942637,Referral,20160909,Chrome OS,2,0,0,0,0,0,0,73.58
7880096448936301883,Organic Search,20160909,Android,0,0,0,0,0,2,0,3.98
315017261115039181,Direct,20160909,Macintosh,1,0,0,0,0,0,0,74.99
1437845082927694930,Direct,20160909,Windows,5,14,0,0,0,13,4,406.32
2756815761988538185,Organic Search,20160909,Windows,1,0,0,0,0,0,5,574.94
5308862437854262027,Direct,20160909,Macintosh,0,0,0,0,0,0,8,799.92
5788509866058519490,Referral,20160909,Macintosh,5,0,3,0,0,0,0,105.91
7777090523516468208,Organic Search,20160909,Chrome OS,3,0,1,0,0,0,9,496.88
1301740467892138739,Direct,20160909,Windows,0,6,1,0,0,0,3,273.33
3245133498738255293,Referral,20161130,Windows,12,0,17,0,18,0,0,1758.96
3986604582801157138,Organic Search,20161130,Macintosh,0,1,0,0,0,0,0,6.99
5866796392555688994,Paid Search,20161130,Linux,2,0,0,0,0,0,2,311.96
4745541702702044442,Paid Search,20161130,Chrome OS,0,0,0,0,0,2,0,111.98
7983017960600557976,Organic Search,20161130,iOS,7,0,0,0,0,0,0,202.93
1715709362259463622,Organic Search,20161130,Macintosh,3,0,0,0,0,0,0,219.97
5615160633552523867,Display,20161130,Macintosh,3,0,0,0,0,0,0,113.97
3394101639817653365,Organic Search,20161130,Windows,0,0,5,0,0,0,0,104.94
3598529370442133700,Paid Search,20161130,Windows,0,0,10,0,0,0,0,908.88
8454156957194111529,Organic Search,20161130,Windows,0,0,0,0,0,1,0,16.99
7672732899267845991,Referral,20161130,Macintosh,1,0,0,0,0,0,0,55.99
5187340358678351508,Organic Search,20161130,Windows,0,0,0,0,2,0,0,3.98
3471131023903358442,Organic Search,20161130,Windows,0,0,0,0,0,0,0,7.99
3533800041616031497,Organic Search,20161130,iOS,0,0,0,0,0,0,0,50.97
7550834406593792799,Direct,20161130,Android,1,0,0,0,0,0,0,55.99
3180180637822844491,Referral,20161130,Macintosh,1,0,1,0,1,0,0,72.38
9111859864664926746,Referral,20161130,Macintosh,4,0,0,0,1,0,0,144.95
6649070514000241842,Organic Search,20161130,Windows,0,0,0,0,0,0,21,1710.71
9856877251911333841,Paid Search,20160821,Macintosh,0,2,0,0,0,0,0,9.98
786967720732044145,Organic Search,20160821,iOS,0,0,1,0,0,0,0,12.99
5991593036929049649,Paid Search,20160821,Chrome OS,1,0,0,0,0,0,0,21.99
3627968372905303381,Organic Search,20160821,Macintosh,1,0,0,0,0,0,0,37.99
1494235640064680515,Organic Search,20160821,Macintosh,0,0,0,0,0,0,0,80.97
7556571827896020695,Direct,20160821,Windows,0,0,9,0,0,0,0,606.44
7533805118137456529,Organic Search,20160821,Macintosh,5,0,0,0,0,0,2,503.93
3427485014990856593,Organic Search,20160821,Windows,4,10,0,0,0,2,0,136.36
5870257874291318268,Organic Search,20160821,Macintosh,0,2,2,0,0,14,0,636.86
7984821075938188510,Referral,20160907,Chrome OS,1,0,0,0,0,0,0,16.99
8326820908618038040,Referral,20160907,Macintosh,2,0,0,0,0,0,0,31.98
3271890633072907087,Referral,20160907,Macintosh,3,0,0,0,0,1,0,174.96
5276692177397260434,Referral,20160907,Macintosh,2,0,0,0,0,0,0,111.98
1298768152929833520,Organic Search,20160907,Windows,0,0,1,0,0,0,0,1.5
4948677542120320738,Organic Search,20160907,Macintosh,0,4,0,0,0,0,0,111.88
1981375458862672121,Organic Search,20160907,Chrome OS,0,0,4,0,0,0,0,159.96
464450767056499083,Referral,20160907,Windows,0,0,5,0,0,0,0,7.5
731017452334163944,Organic Search,20160907,Windows,0,2,0,0,0,0,0,21.98
5756100119829544374,Referral,20160907,Linux,1,0,0,0,0,0,0,37.99
281476683130917543,Direct,20160907,Linux,0,0,2,0,0,0,0,11.18
0368151095576388073,Organic Search,20160907,iOS,0,1,0,0,0,0,2,38.97
3138725357913248070,Organic Search,20160907,Macintosh,4,0,0,0,0,0,0,223.96
6190933000909594399,Direct,20160907,Linux,0,0,3,0,0,2,3,877.92
3091127882396070322,Organic Search,20160907,Macintosh,2,0,0,0,0,0,0,398.4
2901231610793431012,Referral,20160907,Windows,0,0,0,0,0,4,2,643.92
7504785739929427793,Referral,20160907,Chrome OS,0,3,8,0,0,0,2,763.36
2194592743396253647,Social,20160907,Windows,0,0,0,0,0,0,2,65.97
6149147107372291795,Organic Search,20161101,iOS,0,0,0,0,0,0,1,99.99
7806409211917767511,Direct,20161101,Macintosh,0,0,1,0,0,0,0,34.99
0436141361480108416,Organic Search,20161101,Macintosh,1,0,0,0,0,0,0,23.99
5197089180975879555,Referral,20161101,Linux,1,0,0,0,0,0,0,16.99
8480612745168684124,Organic Search,20161101,Chrome OS,2,0,0,0,0,0,0,219.98
5486423312788260329,Organic Search,20161101,Windows,34,4,9,0,0,0,0,735.46
6035721731171762305,Referral,20161101,Macintosh,0,0,0,0,2,0,0,2.79
5591784877629493981,Paid Search,20161101,Macintosh,0,0,0,0,0,0,0,1.99
8940167793871700308,Direct,20161101,iOS,1,0,0,0,0,0,0,39.99
2411947997757334861,Organic Search,20161101,Windows,0,0,0,0,2,0,0,53.96
3368850852007044287,Referral,20161101,Macintosh,0,0,0,0,0,0,0,3.98
7687728141180472347,Organic Search,20161101,Android,2,0,0,0,0,0,0,111.98
2187855022251183924,Referral,20161101,Macintosh,0,0,0,0,4,0,0,126.33
1492491248312913508,Affiliates,20161101,Macintosh,0,0,0,0,0,0,0,51.97
1335513477090834039,Referral,20161101,Macintosh,0,0,0,0,0,0,3,234.35
4387148615014504940,Referral,20161101,Macintosh,4,0,0,0,0,0,5,877.91
0824839726118485274,Organic Search,20161101,Windows,13,0,0,0,0,0,0,922.87
7122620388657789415,Organic Search,20161101,Macintosh,6,0,0,0,0,1,2,341.85
9767153929923948348,Organic Search,20161227,iOS,0,0,0,0,2,0,0,3.98
4076862635585033778,Referral,20161227,Macintosh,0,2,0,0,0,0,0,52.78
5735300595310353333,Referral,20161227,Linux,0,0,0,0,0,0,0,17.98
3884700620156345039,Paid Search,20161227,Windows,4,0,2,0,0,0,0,318.94
5712068909667694564,Organic Search,20161206,Windows,0,0,5,0,0,0,0,64.96
0269140064827703474,Organic Search,20161206,Linux,1,0,2,0,0,0,0,96.97
9075214456093942465,Paid Search,20161206,Android,4,0,0,0,0,0,0,439.96
9299797674084689019,Organic Search,20161206,Windows,2,0,0,0,0,0,0,43.98
2154401607086799203,Paid Search,20161206,Android,0,5,0,0,0,0,0,125.94
2021153276327118934,Organic Search,20161206,Macintosh,1,0,0,0,0,0,0,55.99
3455248759028171704,Paid Search,20161206,Macintosh,4,0,0,0,0,0,0,498.85
9752097479797223471,Direct,20161206,iOS,0,0,0,0,0,0,0,55.99
19814677684676098,Referral,20161206,Macintosh,0,0,0,0,0,0,0,55.17
514517908760071241,Referral,20161206,Macintosh,0,0,0,0,0,0,0,12.99
7239554836756550988,Direct,20161206,iOS,0,0,0,0,0,0,0,1.5
4830211069912792009,Referral,20161206,Macintosh,0,0,2,0,0,0,0,3
3680637680353518403,Referral,20161206,Macintosh,1,0,0,0,0,0,0,21.99
911527845673179377,Organic Search,20161206,Macintosh,0,2,0,0,0,0,0,19.98
8341177435285721002,Organic Search,20161206,Windows,0,0,0,0,0,0,2,9.98
3458302117410713977,Direct,20161206,Windows,3,0,0,0,0,0,0,50.97
7040369732311251341,Referral,20161206,Macintosh,0,0,0,0,0,0,2,199.98
1230375134016158571,Referral,20161206,Linux,0,0,0,0,1,0,0,1.5
1871702930440783292,Referral,20161206,Linux,0,0,0,0,0,0,0,30.38
9079614112770240084,Direct,20161206,Macintosh,0,0,0,0,0,0,0,8.99
0097802579045801004,Referral,20161206,Macintosh,0,0,0,0,0,0,0,45.96
7594746937801444625,Referral,20161206,Macintosh,4,2,0,0,2,0,0,79.12
5359483083240024322,Organic Search,20161206,Macintosh,2,0,0,0,4,0,0,59.92
8005562518457475364,Direct,20161206,Chrome OS,0,6,0,0,0,0,0,39.9
6489080031985110076,Referral,20161206,Linux,0,0,2,0,2,0,0,83.96
9304613961672257361,Display,20161206,Windows,0,0,6,0,2,2,13,258.76
7395058622180756359,Direct,20161206,Macintosh,4,4,0,0,4,0,6,327.76
9315735550992241000,Organic Search,20161125,Windows,0,0,0,0,0,0,0,6.99
1762013563581885435,Organic Search,20161125,Windows,2,0,0,0,0,0,0,49.98
4627889719933012262,Organic Search,20161125,Macintosh,0,0,2,0,0,0,0,69.98
7826528411247161427,Referral,20161125,Macintosh,0,0,0,0,0,0,0,10.39
8680019653873004588,Organic Search,20161125,Macintosh,4,0,0,0,0,0,0,69.96
5701386629196414952,Referral,20161125,Linux,0,2,0,0,0,0,0,5.98
9523142287027067833,Referral,20161125,Macintosh,6,2,0,0,6,1,0,146.83
1877246566312191296,Referral,20161125,Macintosh,3,0,0,0,0,1,0,308.96
0767948001817807198,Organic Search,20161125,Windows,3,0,0,0,0,2,0,108.93
4200529175937094268,Organic Search,20161125,Windows,0,0,0,0,3,0,2,193.95
6325351641046541350,Direct,20161125,Macintosh,1,0,0,0,0,0,0,21.99
8986419064533048234,Referral,20161125,Chrome OS,17,0,0,0,0,0,0,323.82
8642248967495128637,Organic Search,20161127,Macintosh,0,0,0,0,0,0,1,99.99
7527905055609657749,Referral,20161127,iOS,0,0,0,0,0,1,0,24.99
612850531213821521,Display,20161127,Android,0,0,0,0,0,1,0,55.99
6948200083464795631,Organic Search,20161127,Android,2,0,0,0,0,0,0,72.98
6604050216127584152,Referral,20161127,Macintosh,0,0,0,0,0,0,0,21.99
3908221678609818534,Referral,20161127,Macintosh,1,0,0,0,0,0,0,17.59
9032347014036151451,Paid Search,20161127,Windows,6,0,0,0,0,0,0,105.94
8841562132278021070,Organic Search,20161127,Windows,1,0,0,0,4,0,0,25.99
7632396110260336309,Referral,20161127,Macintosh,0,0,0,0,0,0,6,179.94
6754966992220726555,Paid Search,20161127,iOS,0,0,0,0,0,0,0,179.9
821533477414525702,Organic Search,20161127,Macintosh,8,0,0,0,0,0,0,1159.89
1283667056926665119,Organic Search,20161127,Android,1,0,0,0,0,0,0,18.99
7326135446031952470,Organic Search,20161218,iOS,1,0,0,0,0,0,0,21.99
4908874832326551661,Direct,20161218,Macintosh,0,0,0,0,0,0,0,16.99
2916877999352834474,Referral,20161218,Chrome OS,0,0,0,0,0,0,2,95.98
2265378266132107174,Direct,20161218,Macintosh,2,0,0,0,0,0,0,33.98
7495313276798518821,Organic Search,20161218,Macintosh,3,0,0,0,0,0,0,50.97
6865390159311268317,Referral,20161218,Macintosh,0,0,0,0,0,0,2,199.98
2551937734424551010,Referral,20161218,Linux,0,2,0,0,0,0,0,5.98
4743363472657714234,Referral,20161218,Macintosh,0,0,0,0,0,0,0,17.58
8991883753998763488,Referral,20161218,Macintosh,5,0,0,0,0,0,0,358.32
0373674011024925384,Organic Search,20161218,Macintosh,0,0,4,0,0,0,1,171.95
6923594604905321960,Organic Search,20161218,Macintosh,0,0,0,0,0,1,0,18.99
9368868282435662621,Referral,20161218,Linux,0,0,2,0,0,0,0,13.98
6647779813928626768,Paid Search,20160822,Windows,1,0,0,0,0,0,0,74.99
0833015557438133139,Referral,20160822,Macintosh,2,0,0,0,0,0,0,89.58
5198778532239659412,Organic Search,20160822,Windows,0,0,0,0,0,2,0,28.98
9980557030615200671,Referral,20160822,Macintosh,2,0,0,0,0,0,0,219.98
4332637852472133654,Referral,20160822,Linux,0,0,0,0,0,0,2,7.98
0750611892691038410,Organic Search,20160822,Macintosh,0,0,0,0,0,0,0,67.98
28676208863107875,Direct,20160822,Linux,0,0,0,0,0,0,0,8.97
5227355984138581081,Organic Search,20160822,Macintosh,2,0,0,0,0,0,0,33.98
5128888224452873031,Referral,20160822,Macintosh,0,4,0,0,0,0,0,43.95
356591830491166395,Referral,20160822,Linux,0,0,1,0,0,0,0,1.2
6962929923699745072,Referral,20160822,Macintosh,0,0,0,0,0,0,4,271.96
5736458582240338632,Referral,20160822,Macintosh,0,0,0,0,0,1,0,31.99
4221154206548927143,Organic Search,20160822,Windows,5,0,0,0,0,0,0,336.95
0939110632404040922,Organic Search,20160822,Macintosh,0,0,0,0,0,0,0,10.98
4422651546051447810,Organic Search,20160822,Macintosh,5,0,0,0,0,0,0,312.93
3062198792206560612,Organic Search,20160822,Macintosh,2,0,0,0,0,0,0,67.45
8837883994783816014,Referral,20160822,Macintosh,0,2,1,0,0,0,2,279.92
098548540318683006,Organic Search,20160822,iOS,0,0,1,0,0,5,0,407.94
9126048743058981941,Organic Search,20160822,Macintosh,12,1,2,0,0,0,0,521.79
6598981484687102707,Organic Search,20160822,Chrome OS,8,0,0,0,0,6,0,659.86
1386841622492700501,Organic Search,20160822,Macintosh,3,5,0,0,0,8,3,254.16
5262771322194198136,Referral,20160822,Macintosh,8,2,0,0,0,0,8,990.15
7220358748626683325,Referral,20160822,Macintosh,9,2,0,0,0,4,20,1265.19
8025006312388895499,Organic Search,20161031,iOS,1,0,0,0,0,0,0,10.99
2386638627223925858,Organic Search,20161031,Windows,0,0,0,0,0,0,36,1028.64
6242580605254031694,Referral,20161031,Windows,1,0,0,0,0,0,0,109.99
1887898610047562550,Referral,20161031,Macintosh,3,0,0,0,0,0,0,134.37
9790359546820770227,Referral,20161031,Linux,0,0,0,0,0,0,3,239.97
0248816373515809143,Paid Search,20161031,Macintosh,0,0,0,0,6,0,0,29.94
0868797003987374953,Organic Search,20161031,Windows,0,2,0,0,3,0,0,8.97
1158999701974366124,Direct,20161031,Windows,4,0,2,0,0,0,0,557.94
2708759076984948119,Organic Search,20161031,Macintosh,0,4,0,0,0,0,0,12.48
8454863669635317148,Organic Search,20161031,Macintosh,0,0,7,0,0,0,0,1115.92
2507346080386513370,Direct,20161031,Chrome OS,0,11,0,0,8,0,0,71.89
3735766969872016810,Direct,20161031,Chrome OS,12,0,0,0,2,4,0,273.8
8776209518639486116,Organic Search,20160916,Android,0,1,0,0,0,0,0,79.99
1486104080730161979,Organic Search,20160916,iOS,0,0,0,0,0,0,0,111.98
0362780762741121520,Organic Search,20160916,Windows,0,0,0,0,0,0,1,69.99
1934633917822638349,Paid Search,20160916,Windows,0,1,0,0,3,0,0,34.44
0143946332685671919,Direct,20160916,Macintosh,0,0,8,0,0,0,0,231.92
7632150231530795841,Organic Search,20160916,Chrome OS,3,0,0,0,4,4,0,288.89
7622628711953468889,Organic Search,20160916,Macintosh,2,2,0,0,3,0,0,88.92
439986574557559228,Organic Search,20160916,Macintosh,0,6,1,0,0,0,0,89.47
6772451150863550512,Social,20160916,Windows,0,0,0,0,0,0,0,16.99
1216307492051932652,Organic Search,20160916,Windows,0,0,0,0,0,0,2,199.98
0889354393285297754,Organic Search,20160916,Linux,0,0,0,0,0,0,0,8.99
2739222184508634011,Referral,20160916,Macintosh,1,0,0,0,0,0,0,39.99
7915429677198271557,Organic Search,20160916,Windows,2,0,0,0,0,0,0,56.97
3215263677619673603,Organic Search,20160916,Macintosh,3,0,0,0,0,0,0,54.97
4740711005848311185,Organic Search,20160916,Chrome OS,2,0,0,0,0,1,0,221.97
7483737602679613601,Direct,20160916,Windows,0,0,0,0,2,0,0,11.97
867618850501157587,Direct,20160916,Chrome OS,0,0,1,0,4,0,0,13.46
4390534721941447160,Direct,20160916,Macintosh,16,0,0,0,0,8,0,561.74
8964754274548832325,Organic Search,20160916,Macintosh,2,0,0,0,0,0,0,33.98
0799396309481543624,Direct,20160916,Macintosh,0,0,2,0,0,0,0,45.98
2585049317573319029,Organic Search,20160916,Windows,0,0,0,0,1,0,0,1.5
0959843255400082702,Direct,20160916,Windows,0,0,4,0,0,0,0,6
9185789683095736834,Direct,20160916,Macintosh,0,0,0,0,0,2,0,199.98
28236346759665259,Organic Search,20160916,Android,5,0,0,0,0,0,0,87.95
4075876842767445,Referral,20160916,Linux,0,0,1,0,0,1,0,105.98
6541355777027217465,Referral,20160916,Macintosh,8,0,0,0,3,0,0,446.31
2659966501114103784,Direct,20160916,Linux,0,0,0,0,0,0,8,209.92
756857572086966774,Referral,20160916,Chrome OS,0,4,0,0,0,0,0,6
4969287766057721513,Organic Search,20160916,Android,1,0,0,0,0,0,0,83.96
1609936435353186172,Social,20160916,Android,0,0,0,0,0,0,0,400
6594247664175323409,Organic Search,20160916,Windows,0,1,1,0,0,0,3,358.46
9814905716402636094,Referral,20160916,Macintosh,6,0,0,0,2,0,2,461.9
3033366073043100694,Referral,20160916,Macintosh,0,4,2,0,11,0,4,137.85
5632276788326171571,Direct,20160916,Windows,41,4,0,0,2,0,0,1200.33
8128785865661519196,Direct,20160916,Linux,0,0,1,0,0,0,0,1.5
7966655825876581014,Direct,20161129,Android,1,0,0,0,0,0,0,16.99
3045429795114512102,Paid Search,20161129,iOS,0,0,0,0,0,0,0,490.85
5312993470484800701,Referral,20161129,Android,1,0,0,0,0,0,0,16.99
2668938828957922802,Referral,20161129,Macintosh,1,0,0,0,0,0,0,18.99
7122631772554700984,Referral,20161129,Macintosh,0,0,1,0,0,0,0,34.99
6745133062847672471,Paid Search,20161129,Macintosh,0,2,0,0,0,0,0,5.98
9297655673934199132,Organic Search,20161129,Windows,0,0,0,0,0,0,0,24.99
8699919636546197055,Organic Search,20161129,Windows,2,0,0,0,0,0,0,21.98
9297720894175040135,Referral,20161129,Windows,2,0,0,0,0,0,0,155.98
1303890199794694060,Organic Search,20161129,Windows,3,0,0,0,0,0,0,167.97
547788061859784957,Organic Search,20161129,Macintosh,2,0,0,0,0,0,0,21.98
1830678414845743421,Organic Search,20161129,Macintosh,2,0,0,0,0,0,0,33.98
8995576865024132365,Referral,20161129,Macintosh,1,0,0,0,0,0,0,72.98
1892432256791841132,Paid Search,20161129,Macintosh,2,0,0,0,0,0,0,37.98
9682666188427741363,Direct,20161129,Windows,2,0,0,0,4,0,0,61.45
346608286586657215,Referral,20161129,iOS,0,3,0,0,0,0,0,59.97
8614442204680522625,Organic Search,20161129,Chrome OS,1,0,2,0,0,0,3,430.94
7893535591099172885,Organic Search,20161129,Windows,0,0,2,0,0,1,0,169.97
67874373409225414,Organic Search,20161129,Windows,2,0,0,0,0,0,8,559.9
